Time;Source;Event
2021-07-04 13:53:50;fridge operation;START
2021-07-04 13:53:50;REFRIGERATOR;ON
2021-07-04 14:07:32;REFRIGERATOR;OFF
2021-07-04 14:07:32;fridge operation;END
2021-07-04 14:15:31;watching TV;START
2021-07-04 14:15:31;TV;ON
2021-07-04 14:58:50;DISHWASHER;OFF
2021-07-04 14:58:50;dishwasher operation;END
2021-07-04 15:09:59;fridge operation;START
2021-07-04 15:09:59;REFRIGERATOR;ON
2021-07-04 15:23:41;REFRIGERATOR;OFF
2021-07-04 15:23:41;fridge operation;END
2021-07-04 15:24:27;TV;OFF
2021-07-04 15:24:28;TV;ON
2021-07-04 15:41:28;dishwasher operation;START
2021-07-04 15:41:34;DISHWASHER;ON
2021-07-04 15:52:41;TV;OFF
2021-07-04 15:52:41;watching TV;END
2021-07-04 16:18:04;fridge operation;START
2021-07-04 16:18:04;REFRIGERATOR;ON
2021-07-04 16:31:46;REFRIGERATOR;OFF
2021-07-04 16:31:46;fridge operation;END
2021-07-04 16:48:50;DISHWASHER;OFF
2021-07-04 16:48:50;dishwasher operation;END
2021-07-04 16:54:26;use a personal computer;START
2021-07-04 16:54:26;PC;ON
2021-07-04 17:20:29;fridge operation;START
2021-07-04 17:20:29;REFRIGERATOR;ON
2021-07-04 17:34:11;REFRIGERATOR;OFF
2021-07-04 17:34:11;fridge operation;END
2021-07-04 18:09:45;PC;OFF
2021-07-04 18:09:45;use a personal computer;END
2021-07-04 18:33:06;fridge operation;START
2021-07-04 18:33:06;REFRIGERATOR;ON
2021-07-04 18:41:47;watching TV;START
2021-07-04 18:41:47;TV;ON
2021-07-04 18:46:48;REFRIGERATOR;OFF
2021-07-04 18:46:48;fridge operation;END
2021-07-04 18:55:04;use a personal computer;START
2021-07-04 18:55:04;PC;ON
2021-07-04 19:43:52;TV;OFF
2021-07-04 19:43:52;watching TV;END
2021-07-04 19:59:57;watching TV;START
2021-07-04 19:59:57;TV;ON
2021-07-04 20:03:23;fridge operation;START
2021-07-04 20:03:23;REFRIGERATOR;ON
2021-07-04 20:10:23;PC;OFF
2021-07-04 20:10:23;use a personal computer;END
2021-07-04 20:17:05;REFRIGERATOR;OFF
2021-07-04 20:17:05;fridge operation;END
2021-07-04 20:36:23;TV;OFF
2021-07-04 20:36:24;TV;ON
2021-07-04 21:02:28;TV;OFF
2021-07-04 21:02:28;watching TV;END
2021-07-04 21:24:15;fridge operation;START
2021-07-04 21:24:15;REFRIGERATOR;ON
2021-07-04 21:37:57;REFRIGERATOR;OFF
2021-07-04 21:37:57;fridge operation;END
2021-07-04 21:49:29;use a personal computer;START
2021-07-04 21:49:29;PC;ON
2021-07-04 22:14:01;fridge operation;START
2021-07-04 22:14:01;REFRIGERATOR;ON
2021-07-04 22:27:43;REFRIGERATOR;OFF
2021-07-04 22:27:43;fridge operation;END
2021-07-04 23:04:48;PC;OFF
2021-07-04 23:04:48;use a personal computer;END
2021-07-04 23:11:44;fridge operation;START
2021-07-04 23:11:44;REFRIGERATOR;ON
2021-07-04 23:25:26;REFRIGERATOR;OFF
2021-07-04 23:25:26;fridge operation;END
2021-07-05 00:00:00;fridge operation;START
2021-07-05 00:00:00;REFRIGERATOR;ON
2021-07-05 00:13:42;REFRIGERATOR;OFF
2021-07-05 00:13:42;fridge operation;END
2021-07-05 00:51:28;fridge operation;START
2021-07-05 00:51:28;REFRIGERATOR;ON
2021-07-05 01:05:10;REFRIGERATOR;OFF
2021-07-05 01:05:10;fridge operation;END
2021-07-05 02:11:00;fridge operation;START
2021-07-05 02:11:00;REFRIGERATOR;ON
2021-07-05 02:24:42;REFRIGERATOR;OFF
2021-07-05 02:24:42;fridge operation;END
2021-07-05 03:03:26;fridge operation;START
2021-07-05 03:03:26;REFRIGERATOR;ON
2021-07-05 03:17:08;REFRIGERATOR;OFF
2021-07-05 03:17:08;fridge operation;END
2021-07-05 03:51:21;fridge operation;START
2021-07-05 03:51:21;REFRIGERATOR;ON
2021-07-05 04:05:03;REFRIGERATOR;OFF
2021-07-05 04:05:03;fridge operation;END
2021-07-05 05:02:10;fridge operation;START
2021-07-05 05:02:10;REFRIGERATOR;ON
2021-07-05 05:15:52;REFRIGERATOR;OFF
2021-07-05 05:15:52;fridge operation;END
2021-07-05 06:08:10;fridge operation;START
2021-07-05 06:08:10;REFRIGERATOR;ON
2021-07-05 06:21:52;REFRIGERATOR;OFF
2021-07-05 06:21:52;fridge operation;END
2021-07-05 07:25:55;fridge operation;START
2021-07-05 07:25:55;REFRIGERATOR;ON
2021-07-05 07:39:37;REFRIGERATOR;OFF
2021-07-05 07:39:37;fridge operation;END
2021-07-05 08:10:28;fridge operation;START
2021-07-05 08:10:28;REFRIGERATOR;ON
2021-07-05 08:24:10;REFRIGERATOR;OFF
2021-07-05 08:24:10;fridge operation;END
2021-07-05 08:57:11;fridge operation;START
2021-07-05 08:57:11;REFRIGERATOR;ON
2021-07-05 09:10:53;REFRIGERATOR;OFF
2021-07-05 09:10:53;fridge operation;END
2021-07-05 09:48:49;fridge operation;START
2021-07-05 09:48:49;REFRIGERATOR;ON
2021-07-05 10:02:31;REFRIGERATOR;OFF
2021-07-05 10:02:31;fridge operation;END
2021-07-05 10:25:48;fridge operation;START
2021-07-05 10:25:48;REFRIGERATOR;ON
2021-07-05 10:39:30;REFRIGERATOR;OFF
2021-07-05 10:39:30;fridge operation;END
2021-07-05 11:22:14;fridge operation;START
2021-07-05 11:22:14;REFRIGERATOR;ON
2021-07-05 11:35:56;REFRIGERATOR;OFF
2021-07-05 11:35:56;fridge operation;END
2021-07-05 12:02:38;fridge operation;START
2021-07-05 12:02:38;REFRIGERATOR;ON
2021-07-05 12:16:20;REFRIGERATOR;OFF
2021-07-05 12:16:20;fridge operation;END
2021-07-05 12:57:02;fridge operation;START
2021-07-05 12:57:02;REFRIGERATOR;ON
2021-07-05 13:10:44;REFRIGERATOR;OFF
2021-07-05 13:10:44;fridge operation;END
2021-07-05 13:53:21;fridge operation;START
2021-07-05 13:53:21;REFRIGERATOR;ON
2021-07-05 14:07:03;REFRIGERATOR;OFF
2021-07-05 14:07:03;fridge operation;END
2021-07-05 15:11:41;fridge operation;START
2021-07-05 15:11:41;REFRIGERATOR;ON
2021-07-05 15:25:23;REFRIGERATOR;OFF
2021-07-05 15:25:23;fridge operation;END
2021-07-05 16:40:09;watching TV;START
2021-07-05 16:40:09;TV;ON
2021-07-05 16:46:09;fridge operation;START
2021-07-05 16:46:09;REFRIGERATOR;ON
2021-07-05 16:59:51;REFRIGERATOR;OFF
2021-07-05 16:59:51;fridge operation;END
2021-07-05 17:10:54;TV;OFF
2021-07-05 17:10:55;TV;ON
2021-07-05 17:28:55;fridge operation;START
2021-07-05 17:28:55;REFRIGERATOR;ON
2021-07-05 17:36:42;TV;OFF
2021-07-05 17:36:42;watching TV;END
2021-07-05 17:36:43;use a personal computer;START
2021-07-05 17:36:43;PC;ON
2021-07-05 17:42:37;REFRIGERATOR;OFF
2021-07-05 17:42:37;fridge operation;END
2021-07-05 17:45:19;vacuuming;START
2021-07-05 17:45:19;VACUUMCLEANER;ON
2021-07-05 17:57:19;VACUUMCLEANER;OFF
2021-07-05 17:57:19;vacuuming;END
2021-07-05 18:17:55;fridge operation;START
2021-07-05 18:17:55;REFRIGERATOR;ON
2021-07-05 18:31:37;REFRIGERATOR;OFF
2021-07-05 18:31:37;fridge operation;END
2021-07-05 18:35:44;dishwasher operation;START
2021-07-05 18:35:50;DISHWASHER;ON
2021-07-05 18:52:02;PC;OFF
2021-07-05 18:52:02;use a personal computer;END
2021-07-05 19:08:33;fridge operation;START
2021-07-05 19:08:33;REFRIGERATOR;ON
2021-07-05 19:16:01;use a personal computer;START
2021-07-05 19:16:01;PC;ON
2021-07-05 19:21:28;dishwasher operation;START
2021-07-05 19:21:34;DISHWASHER;ON
2021-07-05 19:22:15;REFRIGERATOR;OFF
2021-07-05 19:22:15;fridge operation;END
2021-07-05 19:39:21;watching TV;START
2021-07-05 19:39:21;TV;ON
2021-07-05 19:43:06;DISHWASHER;OFF
2021-07-05 19:43:06;dishwasher operation;END
2021-07-05 20:28:50;DISHWASHER;OFF
2021-07-05 20:28:50;dishwasher operation;END
2021-07-05 20:29:46;fridge operation;START
2021-07-05 20:29:46;REFRIGERATOR;ON
2021-07-05 20:31:20;PC;OFF
2021-07-05 20:31:20;use a personal computer;END
2021-07-05 20:43:28;REFRIGERATOR;OFF
2021-07-05 20:43:28;fridge operation;END
2021-07-05 21:25:24;TV;OFF
2021-07-05 21:25:25;TV;ON
2021-07-05 21:45:22;use a personal computer;START
2021-07-05 21:45:22;PC;ON
2021-07-05 21:46:50;fridge operation;START
2021-07-05 21:46:50;REFRIGERATOR;ON
2021-07-05 21:53:15;TV;OFF
2021-07-05 21:53:16;TV;ON
2021-07-05 22:00:32;REFRIGERATOR;OFF
2021-07-05 22:00:32;fridge operation;END
2021-07-05 22:23:13;TV;OFF
2021-07-05 22:23:13;watching TV;END
2021-07-05 22:31:05;use a personal computer;START
2021-07-05 22:31:05;PC;ON
2021-07-05 23:00:41;PC;OFF
2021-07-05 23:00:41;use a personal computer;END
2021-07-05 23:22:38;fridge operation;START
2021-07-05 23:22:38;REFRIGERATOR;ON
2021-07-05 23:36:20;REFRIGERATOR;OFF
2021-07-05 23:36:20;fridge operation;END
2021-07-05 23:46:24;PC;OFF
2021-07-05 23:46:24;use a personal computer;END
2021-07-06 00:26:21;fridge operation;START
2021-07-06 00:26:21;REFRIGERATOR;ON
2021-07-06 00:40:03;REFRIGERATOR;OFF
2021-07-06 00:40:03;fridge operation;END
2021-07-06 01:08:37;fridge operation;START
2021-07-06 01:08:37;REFRIGERATOR;ON
2021-07-06 01:22:19;REFRIGERATOR;OFF
2021-07-06 01:22:19;fridge operation;END
2021-07-06 02:02:03;fridge operation;START
2021-07-06 02:02:03;REFRIGERATOR;ON
2021-07-06 02:15:45;REFRIGERATOR;OFF
2021-07-06 02:15:45;fridge operation;END
2021-07-06 02:39:41;fridge operation;START
2021-07-06 02:39:41;REFRIGERATOR;ON
2021-07-06 02:53:23;REFRIGERATOR;OFF
2021-07-06 02:53:23;fridge operation;END
2021-07-06 03:19:50;fridge operation;START
2021-07-06 03:19:50;REFRIGERATOR;ON
2021-07-06 03:33:32;REFRIGERATOR;OFF
2021-07-06 03:33:32;fridge operation;END
2021-07-06 04:30:47;fridge operation;START
2021-07-06 04:30:47;REFRIGERATOR;ON
2021-07-06 04:44:29;REFRIGERATOR;OFF
2021-07-06 04:44:29;fridge operation;END
2021-07-06 05:34:01;fridge operation;START
2021-07-06 05:34:01;REFRIGERATOR;ON
2021-07-06 05:47:43;REFRIGERATOR;OFF
2021-07-06 05:47:43;fridge operation;END
2021-07-06 06:03:47;fridge operation;START
2021-07-06 06:03:47;REFRIGERATOR;ON
2021-07-06 06:17:29;REFRIGERATOR;OFF
2021-07-06 06:17:29;fridge operation;END
2021-07-06 07:10:36;fridge operation;START
2021-07-06 07:10:36;REFRIGERATOR;ON
2021-07-06 07:16:30;dishwasher operation;START
2021-07-06 07:16:39;DISHWASHER;ON
2021-07-06 07:24:18;REFRIGERATOR;OFF
2021-07-06 07:24:18;fridge operation;END
2021-07-06 07:47:59;fridge operation;START
2021-07-06 07:47:59;REFRIGERATOR;ON
2021-07-06 08:01:41;REFRIGERATOR;OFF
2021-07-06 08:01:41;fridge operation;END
2021-07-06 08:23:55;DISHWASHER;OFF
2021-07-06 08:23:55;dishwasher operation;END
2021-07-06 08:39:03;fridge operation;START
2021-07-06 08:39:03;REFRIGERATOR;ON
2021-07-06 08:52:45;REFRIGERATOR;OFF
2021-07-06 08:52:45;fridge operation;END
2021-07-06 09:24:21;fridge operation;START
2021-07-06 09:24:21;REFRIGERATOR;ON
2021-07-06 09:38:03;REFRIGERATOR;OFF
2021-07-06 09:38:03;fridge operation;END
2021-07-06 10:15:22;fridge operation;START
2021-07-06 10:15:22;REFRIGERATOR;ON
2021-07-06 10:29:04;REFRIGERATOR;OFF
2021-07-06 10:29:04;fridge operation;END
2021-07-06 11:11:34;fridge operation;START
2021-07-06 11:11:34;REFRIGERATOR;ON
2021-07-06 11:25:16;REFRIGERATOR;OFF
2021-07-06 11:25:16;fridge operation;END
2021-07-06 11:43:37;fridge operation;START
2021-07-06 11:43:37;REFRIGERATOR;ON
2021-07-06 11:57:19;REFRIGERATOR;OFF
2021-07-06 11:57:19;fridge operation;END
2021-07-06 12:46:49;fridge operation;START
2021-07-06 12:46:49;REFRIGERATOR;ON
2021-07-06 13:00:31;REFRIGERATOR;OFF
2021-07-06 13:00:31;fridge operation;END
2021-07-06 13:58:03;fridge operation;START
2021-07-06 13:58:03;REFRIGERATOR;ON
2021-07-06 14:05:17;vacuuming;START
2021-07-06 14:05:17;VACUUMCLEANER;ON
2021-07-06 14:11:45;REFRIGERATOR;OFF
2021-07-06 14:11:45;fridge operation;END
2021-07-06 14:17:17;VACUUMCLEANER;OFF
2021-07-06 14:17:17;vacuuming;END
2021-07-06 14:52:19;fridge operation;START
2021-07-06 14:52:19;REFRIGERATOR;ON
2021-07-06 15:06:01;REFRIGERATOR;OFF
2021-07-06 15:06:01;fridge operation;END
2021-07-06 15:34:42;fridge operation;START
2021-07-06 15:34:42;REFRIGERATOR;ON
2021-07-06 15:48:24;REFRIGERATOR;OFF
2021-07-06 15:48:24;fridge operation;END
2021-07-06 16:10:27;vacuuming;START
2021-07-06 16:10:27;VACUUMCLEANER;ON
2021-07-06 16:22:27;VACUUMCLEANER;OFF
2021-07-06 16:22:27;vacuuming;END
2021-07-06 16:43:35;fridge operation;START
2021-07-06 16:43:35;REFRIGERATOR;ON
2021-07-06 16:57:17;REFRIGERATOR;OFF
2021-07-06 16:57:17;fridge operation;END
2021-07-06 17:28:51;fridge operation;START
2021-07-06 17:28:51;REFRIGERATOR;ON
2021-07-06 17:42:33;REFRIGERATOR;OFF
2021-07-06 17:42:33;fridge operation;END
2021-07-06 17:59:15;dishwasher operation;START
2021-07-06 17:59:20;watching TV;START
2021-07-06 17:59:20;DISHWASHER;ON
2021-07-06 17:59:20;TV;ON
2021-07-06 18:17:29;watching TV;START
2021-07-06 18:17:29;TV;ON
2021-07-06 18:45:41;fridge operation;START
2021-07-06 18:45:41;REFRIGERATOR;ON
2021-07-06 18:59:23;REFRIGERATOR;OFF
2021-07-06 18:59:23;fridge operation;END
2021-07-06 19:06:36;DISHWASHER;OFF
2021-07-06 19:06:36;dishwasher operation;END
2021-07-06 19:24:05;TV;OFF
2021-07-06 19:24:06;TV;ON
2021-07-06 19:27:08;TV;OFF
2021-07-06 19:27:09;TV;ON
2021-07-06 19:47:08;fridge operation;START
2021-07-06 19:47:08;REFRIGERATOR;ON
2021-07-06 19:49:17;TV;OFF
2021-07-06 19:49:17;watching TV;END
2021-07-06 19:51:03;TV;OFF
2021-07-06 19:51:03;watching TV;END
2021-07-06 19:57:20;watching TV;START
2021-07-06 19:57:20;TV;ON
2021-07-06 20:00:50;REFRIGERATOR;OFF
2021-07-06 20:00:50;fridge operation;END
2021-07-06 20:12:05;use a personal computer;START
2021-07-06 20:12:05;PC;ON
2021-07-06 21:27:24;PC;OFF
2021-07-06 21:27:24;use a personal computer;END
2021-07-06 21:40:46;TV;OFF
2021-07-06 21:40:47;TV;ON
2021-07-06 21:41:53;use a personal computer;START
2021-07-06 21:41:53;PC;ON
2021-07-06 22:04:23;fridge operation;START
2021-07-06 22:04:23;REFRIGERATOR;ON
2021-07-06 22:10:25;TV;OFF
2021-07-06 22:10:25;watching TV;END
2021-07-06 22:18:05;REFRIGERATOR;OFF
2021-07-06 22:18:05;fridge operation;END
2021-07-06 22:48:42;fridge operation;START
2021-07-06 22:48:42;REFRIGERATOR;ON
2021-07-06 22:57:12;PC;OFF
2021-07-06 22:57:12;use a personal computer;END
2021-07-06 23:02:24;REFRIGERATOR;OFF
2021-07-06 23:02:24;fridge operation;END
2021-07-07 00:15:50;fridge operation;START
2021-07-07 00:15:50;REFRIGERATOR;ON
2021-07-07 00:29:32;REFRIGERATOR;OFF
2021-07-07 00:29:32;fridge operation;END
2021-07-07 00:59:15;fridge operation;START
2021-07-07 00:59:15;REFRIGERATOR;ON
2021-07-07 01:12:57;REFRIGERATOR;OFF
2021-07-07 01:12:57;fridge operation;END
2021-07-07 01:36:10;fridge operation;START
2021-07-07 01:36:10;REFRIGERATOR;ON
2021-07-07 01:49:52;REFRIGERATOR;OFF
2021-07-07 01:49:52;fridge operation;END
2021-07-07 02:24:20;fridge operation;START
2021-07-07 02:24:20;REFRIGERATOR;ON
2021-07-07 02:38:02;REFRIGERATOR;OFF
2021-07-07 02:38:02;fridge operation;END
2021-07-07 03:21:39;fridge operation;START
2021-07-07 03:21:39;REFRIGERATOR;ON
2021-07-07 03:35:21;REFRIGERATOR;OFF
2021-07-07 03:35:21;fridge operation;END
2021-07-07 04:27:16;fridge operation;START
2021-07-07 04:27:16;REFRIGERATOR;ON
2021-07-07 04:40:58;REFRIGERATOR;OFF
2021-07-07 04:40:58;fridge operation;END
2021-07-07 05:46:48;fridge operation;START
2021-07-07 05:46:48;REFRIGERATOR;ON
2021-07-07 06:00:30;REFRIGERATOR;OFF
2021-07-07 06:00:30;fridge operation;END
2021-07-07 06:29:32;fridge operation;START
2021-07-07 06:29:32;REFRIGERATOR;ON
2021-07-07 06:43:14;REFRIGERATOR;OFF
2021-07-07 06:43:14;fridge operation;END
2021-07-07 07:08:14;dishwasher operation;START
2021-07-07 07:08:23;DISHWASHER;ON
2021-07-07 07:14:56;fridge operation;START
2021-07-07 07:14:56;REFRIGERATOR;ON
2021-07-07 07:17:23;dishwasher operation;START
2021-07-07 07:17:28;DISHWASHER;ON
2021-07-07 07:28:38;REFRIGERATOR;OFF
2021-07-07 07:28:38;fridge operation;END
2021-07-07 07:58:31;fridge operation;START
2021-07-07 07:58:31;REFRIGERATOR;ON
2021-07-07 08:12:13;REFRIGERATOR;OFF
2021-07-07 08:12:13;fridge operation;END
2021-07-07 08:15:39;DISHWASHER;OFF
2021-07-07 08:15:39;dishwasher operation;END
2021-07-07 08:24:44;DISHWASHER;OFF
2021-07-07 08:24:44;dishwasher operation;END
2021-07-07 09:28:06;fridge operation;START
2021-07-07 09:28:06;REFRIGERATOR;ON
2021-07-07 09:41:48;REFRIGERATOR;OFF
2021-07-07 09:41:48;fridge operation;END
2021-07-07 10:57:27;fridge operation;START
2021-07-07 10:57:27;REFRIGERATOR;ON
2021-07-07 11:11:09;REFRIGERATOR;OFF
2021-07-07 11:11:09;fridge operation;END
2021-07-07 11:59:45;fridge operation;START
2021-07-07 11:59:45;REFRIGERATOR;ON
2021-07-07 12:13:27;REFRIGERATOR;OFF
2021-07-07 12:13:27;fridge operation;END
2021-07-07 13:16:23;fridge operation;START
2021-07-07 13:16:23;REFRIGERATOR;ON
2021-07-07 13:30:05;REFRIGERATOR;OFF
2021-07-07 13:30:05;fridge operation;END
2021-07-07 14:00:21;fridge operation;START
2021-07-07 14:00:21;REFRIGERATOR;ON
2021-07-07 14:14:03;REFRIGERATOR;OFF
2021-07-07 14:14:03;fridge operation;END
2021-07-07 14:45:21;vacuuming;START
2021-07-07 14:45:21;VACUUMCLEANER;ON
2021-07-07 14:53:13;fridge operation;START
2021-07-07 14:53:13;REFRIGERATOR;ON
2021-07-07 14:57:21;VACUUMCLEANER;OFF
2021-07-07 14:57:21;vacuuming;END
2021-07-07 15:06:55;REFRIGERATOR;OFF
2021-07-07 15:06:55;fridge operation;END
2021-07-07 15:12:35;vacuuming;START
2021-07-07 15:12:35;VACUUMCLEANER;ON
2021-07-07 15:24:35;VACUUMCLEANER;OFF
2021-07-07 15:24:35;vacuuming;END
2021-07-07 15:47:10;fridge operation;START
2021-07-07 15:47:10;REFRIGERATOR;ON
2021-07-07 16:00:52;REFRIGERATOR;OFF
2021-07-07 16:00:52;fridge operation;END
2021-07-07 16:53:35;fridge operation;START
2021-07-07 16:53:35;REFRIGERATOR;ON
2021-07-07 17:01:06;watching TV;START
2021-07-07 17:01:06;TV;ON
2021-07-07 17:07:17;REFRIGERATOR;OFF
2021-07-07 17:07:17;fridge operation;END
2021-07-07 17:23:28;watching TV;START
2021-07-07 17:23:28;TV;ON
2021-07-07 17:24:34;fridge operation;START
2021-07-07 17:24:34;REFRIGERATOR;ON
2021-07-07 17:38:16;REFRIGERATOR;OFF
2021-07-07 17:38:16;fridge operation;END
2021-07-07 17:47:37;TV;OFF
2021-07-07 17:47:38;TV;ON
2021-07-07 18:04:08;TV;OFF
2021-07-07 18:04:08;watching TV;END
2021-07-07 18:19:39;fridge operation;START
2021-07-07 18:19:39;REFRIGERATOR;ON
2021-07-07 18:33:21;REFRIGERATOR;OFF
2021-07-07 18:33:21;fridge operation;END
2021-07-07 19:01:49;watching TV;START
2021-07-07 19:01:49;TV;ON
2021-07-07 19:13:55;fridge operation;START
2021-07-07 19:13:55;REFRIGERATOR;ON
2021-07-07 19:22:18;TV;OFF
2021-07-07 19:22:19;TV;ON
2021-07-07 19:27:37;REFRIGERATOR;OFF
2021-07-07 19:27:37;fridge operation;END
2021-07-07 19:43:52;TV;OFF
2021-07-07 19:43:52;watching TV;END
2021-07-07 20:00:02;use a personal computer;START
2021-07-07 20:00:02;PC;ON
2021-07-07 20:11:36;fridge operation;START
2021-07-07 20:11:36;REFRIGERATOR;ON
2021-07-07 20:14:00;TV;OFF
2021-07-07 20:14:01;TV;ON
2021-07-07 20:25:18;REFRIGERATOR;OFF
2021-07-07 20:25:18;fridge operation;END
2021-07-07 20:33:39;TV;OFF
2021-07-07 20:33:39;watching TV;END
2021-07-07 20:38:56;use a personal computer;START
2021-07-07 20:38:56;PC;ON
2021-07-07 21:01:37;fridge operation;START
2021-07-07 21:01:37;REFRIGERATOR;ON
2021-07-07 21:15:19;REFRIGERATOR;OFF
2021-07-07 21:15:19;fridge operation;END
2021-07-07 21:15:21;PC;OFF
2021-07-07 21:15:21;use a personal computer;END
2021-07-07 21:33:20;use a personal computer;START
2021-07-07 21:33:20;PC;ON
2021-07-07 21:54:15;PC;OFF
2021-07-07 21:54:15;use a personal computer;END
2021-07-07 21:57:16;fridge operation;START
2021-07-07 21:57:16;REFRIGERATOR;ON
2021-07-07 22:10:58;REFRIGERATOR;OFF
2021-07-07 22:10:58;fridge operation;END
2021-07-07 22:32:02;fridge operation;START
2021-07-07 22:32:02;REFRIGERATOR;ON
2021-07-07 22:45:44;REFRIGERATOR;OFF
2021-07-07 22:45:44;fridge operation;END
2021-07-07 22:48:39;PC;OFF
2021-07-07 22:48:39;use a personal computer;END
